,date,frame_idx,idBox,conf,c,xc,yc,time_video,time_video_min,nomClass,line_name
371,2023-01-24 10:03:04.086090,320,22,0.6199529,5,774,-1023,10,0,particular,0
372,2023-01-24 10:03:04.086090,320,22,0.6199529,5,774,-1023,10,0,particular,6
373,2023-01-24 10:03:04.086090,320,22,0.6199529,5,774,-1023,10,0,particular,9
374,2023-01-24 10:03:04.086101,320,27,0.59002554,7,1129,-787,10,0,taxi,2
375,2023-01-24 10:03:04.086101,320,27,0.59002554,7,1129,-787,10,0,taxi,2
376,2023-01-24 10:03:04.086101,320,27,0.59002554,7,1129,-787,10,0,taxi,2
377,2023-01-24 10:03:04.086101,320,27,0.59002554,7,1129,-787,10,0,taxi,2
378,2023-01-24 10:03:04.086101,320,27,0.59002554,7,1129,-787,10,0,taxi,3
379,2023-01-24 10:03:04.086113,320,61,0.5618143,5,1078,-691,10,0,particular,3
380,2023-01-24 10:03:04.086124,320,89,0.79242545,5,854,-863,10,0,particular,0
381,2023-01-24 10:03:04.086124,320,89,0.79242545,5,854,-863,10,0,particular,6
382,2023-01-24 10:03:04.086124,320,89,0.79242545,5,854,-863,10,0,particular,9
383,2023-01-24 10:03:04.086135,320,90,0.78876865,0,1351,-789,10,0,bus,3
384,2023-01-24 10:03:04.086153,320,97,0.5491401,5,974,-697,10,0,particular,0
385,2023-01-24 10:03:04.086153,320,97,0.5491401,5,974,-697,10,0,particular,0
386,2023-01-24 10:03:04.086153,320,97,0.5491401,5,974,-697,10,0,particular,0
387,2023-01-24 10:03:04.086153,320,97,0.5491401,5,974,-697,10,0,particular,6
388,2023-01-24 10:03:04.086153,320,97,0.5491401,5,974,-697,10,0,particular,9
390,2023-01-24 10:03:04.086181,320,110,0.5915126,5,964,-781,10,0,particular,6
391,2023-01-24 10:03:04.086181,320,110,0.5915126,5,964,-781,10,0,particular,9
392,2023-01-24 10:03:04.086191,320,112,0.71062577,5,568,-850,10,0,particular,8
394,2023-01-24 10:03:09.513833,340,18,0.8301395,5,880,-894,11,0,particular,0
395,2023-01-24 10:03:09.513833,340,18,0.8301395,5,880,-894,11,0,particular,6
396,2023-01-24 10:03:09.513833,340,18,0.8301395,5,880,-894,11,0,particular,9
397,2023-01-24 10:03:09.513846,340,89,0.8939163,5,817,-910,11,0,particular,0
398,2023-01-24 10:03:09.513846,340,89,0.8939163,5,817,-910,11,0,particular,6
399,2023-01-24 10:03:09.513846,340,89,0.8939163,5,817,-910,11,0,particular,9
400,2023-01-24 10:03:09.513858,340,90,0.7921474,0,1307,-769,11,0,bus,3
401,2023-01-24 10:03:09.513870,340,97,0.61506057,5,977,-715,11,0,particular,0
402,2023-01-24 10:03:09.513870,340,97,0.61506057,5,977,-715,11,0,particular,0
403,2023-01-24 10:03:09.513870,340,97,0.61506057,5,977,-715,11,0,particular,0
404,2023-01-24 10:03:09.513870,340,97,0.61506057,5,977,-715,11,0,particular,6
405,2023-01-24 10:03:09.513870,340,97,0.61506057,5,977,-715,11,0,particular,9
407,2023-01-24 10:03:09.513894,340,110,0.74224895,5,949,-805,11,0,particular,6
408,2023-01-24 10:03:09.513894,340,110,0.74224895,5,949,-805,11,0,particular,9
409,2023-01-24 10:03:09.513906,340,112,0.6539628,5,497,-859,11,0,particular,8
410,2023-01-24 10:03:09.513918,340,116,0.77489567,0,889,-754,11,0,bus,0
411,2023-01-24 10:03:09.513918,340,116,0.77489567,0,889,-754,11,0,bus,6
412,2023-01-24 10:03:09.513918,340,116,0.77489567,0,889,-754,11,0,bus,9
413,2023-01-24 10:03:09.513929,340,117,0.5348135,5,914,-697,11,0,particular,0
415,2023-01-24 10:03:17.314575,360,18,0.7138993,5,847,-935,12,0,particular,0
416,2023-01-24 10:03:17.314575,360,18,0.7138993,5,847,-935,12,0,particular,6
417,2023-01-24 10:03:17.314575,360,18,0.7138993,5,847,-935,12,0,particular,9
418,2023-01-24 10:03:17.314598,360,27,0.52036756,7,1121,-787,12,0,taxi,2
419,2023-01-24 10:03:17.314598,360,27,0.52036756,7,1121,-787,12,0,taxi,2
420,2023-01-24 10:03:17.314598,360,27,0.52036756,7,1121,-787,12,0,taxi,2
421,2023-01-24 10:03:17.314598,360,27,0.52036756,7,1121,-787,12,0,taxi,2
422,2023-01-24 10:03:17.314598,360,27,0.52036756,7,1121,-787,12,0,taxi,3
423,2023-01-24 10:03:17.314619,360,89,0.6626438,5,767,-958,12,0,particular,0
424,2023-01-24 10:03:17.314619,360,89,0.6626438,5,767,-958,12,0,particular,6
425,2023-01-24 10:03:17.314619,360,89,0.6626438,5,767,-958,12,0,particular,9
426,2023-01-24 10:03:17.314640,360,90,0.8195772,0,1268,-757,12,0,bus,3
427,2023-01-24 10:03:17.314661,360,91,0.5710437,5,1671,-922,12,0,particular,2
428,2023-01-24 10:03:17.314661,360,91,0.5710437,5,1671,-922,12,0,particular,4
429,2023-01-24 10:03:17.314661,360,91,0.5710437,5,1671,-922,12,0,particular,4
430,2023-01-24 10:03:17.314682,360,97,0.6662738,5,977,-738,12,0,particular,0
431,2023-01-24 10:03:17.314682,360,97,0.6662738,5,977,-738,12,0,particular,0
432,2023-01-24 10:03:17.314682,360,97,0.6662738,5,977,-738,12,0,particular,0
433,2023-01-24 10:03:17.314682,360,97,0.6662738,5,977,-738,12,0,particular,6
434,2023-01-24 10:03:17.314682,360,97,0.6662738,5,977,-738,12,0,particular,9
436,2023-01-24 10:03:17.314723,360,110,0.7724573,5,932,-834,12,0,particular,6
437,2023-01-24 10:03:17.314723,360,110,0.7724573,5,932,-834,12,0,particular,9
438,2023-01-24 10:03:17.314744,360,112,0.70408404,5,425,-864,12,0,particular,8
439,2023-01-24 10:03:17.314765,360,116,0.8959841,0,877,-773,12,0,bus,0
440,2023-01-24 10:03:17.314765,360,116,0.8959841,0,877,-773,12,0,bus,6
441,2023-01-24 10:03:17.314765,360,116,0.8959841,0,877,-773,12,0,bus,9
442,2023-01-24 10:03:17.314785,360,117,0.6776867,5,912,-710,12,0,particular,0
445,2023-01-24 10:03:23.613796,380,18,0.5679095,5,800,-980,12,0,particular,0
446,2023-01-24 10:03:23.613796,380,18,0.5679095,5,800,-980,12,0,particular,6
447,2023-01-24 10:03:23.613796,380,18,0.5679095,5,800,-980,12,0,particular,9
448,2023-01-24 10:03:23.613817,380,27,0.5256542,7,1121,-786,12,0,taxi,2
449,2023-01-24 10:03:23.613817,380,27,0.5256542,7,1121,-786,12,0,taxi,2
450,2023-01-24 10:03:23.613817,380,27,0.5256542,7,1121,-786,12,0,taxi,2
451,2023-01-24 10:03:23.613817,380,27,0.5256542,7,1121,-786,12,0,taxi,2
452,2023-01-24 10:03:23.613817,380,27,0.5256542,7,1121,-786,12,0,taxi,3
453,2023-01-24 10:03:23.613838,380,89,0.5793156,5,701,-1023,12,0,particular,0
454,2023-01-24 10:03:23.613838,380,89,0.5793156,5,701,-1023,12,0,particular,6
455,2023-01-24 10:03:23.613838,380,89,0.5793156,5,701,-1023,12,0,particular,9
456,2023-01-24 10:03:23.613857,380,90,0.70172465,0,1226,-740,12,0,bus,3
457,2023-01-24 10:03:23.613878,380,97,0.7045156,5,965,-764,12,0,particular,0
458,2023-01-24 10:03:23.613878,380,97,0.7045156,5,965,-764,12,0,particular,0
459,2023-01-24 10:03:23.613878,380,97,0.7045156,5,965,-764,12,0,particular,0
460,2023-01-24 10:03:23.613878,380,97,0.7045156,5,965,-764,12,0,particular,6
461,2023-01-24 10:03:23.613878,380,97,0.7045156,5,965,-764,12,0,particular,9
463,2023-01-24 10:03:23.613918,380,110,0.8685811,5,909,-866,12,0,particular,6
464,2023-01-24 10:03:23.613918,380,110,0.8685811,5,909,-866,12,0,particular,9
465,2023-01-24 10:03:23.613939,380,112,0.7283924,5,352,-866,12,0,particular,8
466,2023-01-24 10:03:23.613959,380,116,0.79306436,0,854,-794,12,0,bus,0
467,2023-01-24 10:03:23.613959,380,116,0.79306436,0,854,-794,12,0,bus,6
468,2023-01-24 10:03:23.613959,380,116,0.79306436,0,854,-794,12,0,bus,9
469,2023-01-24 10:03:23.613979,380,117,0.5472377,5,905,-721,12,0,particular,0
471,2023-01-24 10:03:23.614019,380,133,0.74949706,5,603,-864,12,0,particular,7
473,2023-01-24 10:03:30.158393,400,18,0.5339557,3,745,-1024,13,0,minivan,0
474,2023-01-24 10:03:30.158393,400,18,0.5339557,3,745,-1024,13,0,minivan,6
475,2023-01-24 10:03:30.158393,400,18,0.5339557,3,745,-1024,13,0,minivan,9
476,2023-01-24 10:03:30.158416,400,90,0.66402435,0,1186,-718,13,0,bus,3
477,2023-01-24 10:03:30.158437,400,97,0.74407125,5,950,-790,13,0,particular,0
478,2023-01-24 10:03:30.158437,400,97,0.74407125,5,950,-790,13,0,particular,0
479,2023-01-24 10:03:30.158437,400,97,0.74407125,5,950,-790,13,0,particular,0
480,2023-01-24 10:03:30.158437,400,97,0.74407125,5,950,-790,13,0,particular,6
481,2023-01-24 10:03:30.158437,400,97,0.74407125,5,950,-790,13,0,particular,9
483,2023-01-24 10:03:30.158479,400,110,0.83910954,5,880,-901,13,0,particular,6
484,2023-01-24 10:03:30.158479,400,110,0.83910954,5,880,-901,13,0,particular,9
485,2023-01-24 10:03:30.158503,400,116,0.7969603,0,837,-822,13,0,bus,0
486,2023-01-24 10:03:30.158503,400,116,0.7969603,0,837,-822,13,0,bus,6
487,2023-01-24 10:03:30.158503,400,116,0.7969603,0,837,-822,13,0,bus,9
488,2023-01-24 10:03:30.158523,400,117,0.7200431,5,892,-741,13,0,particular,0
489,2023-01-24 10:03:30.158544,400,133,0.6802983,3,534,-885,13,0,minivan,7
490,2023-01-24 10:03:30.158565,400,134,0.647877,5,1310,-806,13,0,particular,2
491,2023-01-24 10:03:30.158565,400,134,0.647877,5,1310,-806,13,0,particular,2
492,2023-01-24 10:03:30.158565,400,134,0.647877,5,1310,-806,13,0,particular,3
495,2023-01-24 10:03:38.147238,420,18,0.7421275,5,700,-1043,14,0,particular,0
496,2023-01-24 10:03:38.147238,420,18,0.7421275,5,700,-1043,14,0,particular,6
497,2023-01-24 10:03:38.147238,420,18,0.7421275,5,700,-1043,14,0,particular,9
498,2023-01-24 10:03:38.147262,420,27,0.571364,7,1120,-787,14,0,taxi,2
499,2023-01-24 10:03:38.147262,420,27,0.571364,7,1120,-787,14,0,taxi,2
500,2023-01-24 10:03:38.147262,420,27,0.571364,7,1120,-787,14,0,taxi,2
501,2023-01-24 10:03:38.147262,420,27,0.571364,7,1120,-787,14,0,taxi,2
502,2023-01-24 10:03:38.147262,420,27,0.571364,7,1120,-787,14,0,taxi,3
503,2023-01-24 10:03:38.147285,420,91,0.6184951,5,1352,-861,14,0,particular,2
504,2023-01-24 10:03:38.147285,420,91,0.6184951,5,1352,-861,14,0,particular,4
505,2023-01-24 10:03:38.147285,420,91,0.6184951,5,1352,-861,14,0,particular,4
506,2023-01-24 10:03:38.147306,420,97,0.79209983,5,930,-817,14,0,particular,0
507,2023-01-24 10:03:38.147306,420,97,0.79209983,5,930,-817,14,0,particular,0
508,2023-01-24 10:03:38.147306,420,97,0.79209983,5,930,-817,14,0,particular,0
509,2023-01-24 10:03:38.147306,420,97,0.79209983,5,930,-817,14,0,particular,6
510,2023-01-24 10:03:38.147306,420,97,0.79209983,5,930,-817,14,0,particular,9
512,2023-01-24 10:03:38.147350,420,110,0.70019317,5,851,-933,14,0,particular,6
513,2023-01-24 10:03:38.147350,420,110,0.70019317,5,851,-933,14,0,particular,9
514,2023-01-24 10:03:38.147372,420,112,0.5085844,5,233,-864,14,0,particular,8
515,2023-01-24 10:03:38.147378,420,116,0.6108815,0,815,-851,14,0,bus,0
516,2023-01-24 10:03:38.147378,420,116,0.6108815,0,815,-851,14,0,bus,6
517,2023-01-24 10:03:38.147378,420,116,0.6108815,0,815,-851,14,0,bus,9
518,2023-01-24 10:03:38.147400,420,117,0.75442535,5,870,-757,14,0,particular,0
519,2023-01-24 10:03:38.147421,420,133,0.61355996,5,467,-903,14,0,particular,7
520,2023-01-24 10:03:38.147443,420,134,0.7455614,5,1266,-785,14,0,particular,2
521,2023-01-24 10:03:38.147443,420,134,0.7455614,5,1266,-785,14,0,particular,2
522,2023-01-24 10:03:38.147443,420,134,0.7455614,5,1266,-785,14,0,particular,3
524,2023-01-24 10:03:38.147485,420,137,0.58287627,6,1400,-810,14,0,peaton,2
525,2023-01-24 10:03:38.147485,420,137,0.58287627,6,1400,-810,14,0,peaton,2
526,2023-01-24 10:03:38.147485,420,137,0.58287627,6,1400,-810,14,0,peaton,2
527,2023-01-24 10:03:38.147485,420,137,0.58287627,6,1400,-810,14,0,peaton,2
528,2023-01-24 10:03:38.147485,420,137,0.58287627,6,1400,-810,14,0,peaton,2
530,2023-01-24 10:03:44.763787,440,27,0.65683955,7,1120,-786,14,0,taxi,2
531,2023-01-24 10:03:44.763787,440,27,0.65683955,7,1120,-786,14,0,taxi,2
532,2023-01-24 10:03:44.763787,440,27,0.65683955,7,1120,-786,14,0,taxi,2
533,2023-01-24 10:03:44.763787,440,27,0.65683955,7,1120,-786,14,0,taxi,2
534,2023-01-24 10:03:44.763787,440,27,0.65683955,7,1120,-786,14,0,taxi,3
535,2023-01-24 10:03:44.763800,440,90,0.5557722,0,1136,-700,14,0,bus,3
536,2023-01-24 10:03:44.763812,440,91,0.6001888,5,1314,-842,14,0,particular,2
537,2023-01-24 10:03:44.763812,440,91,0.6001888,5,1314,-842,14,0,particular,4
538,2023-01-24 10:03:44.763812,440,91,0.6001888,5,1314,-842,14,0,particular,4
539,2023-01-24 10:03:44.763823,440,97,0.8545251,5,903,-854,14,0,particular,0
540,2023-01-24 10:03:44.763823,440,97,0.8545251,5,903,-854,14,0,particular,0
541,2023-01-24 10:03:44.763823,440,97,0.8545251,5,903,-854,14,0,particular,0
542,2023-01-24 10:03:44.763823,440,97,0.8545251,5,903,-854,14,0,particular,6
543,2023-01-24 10:03:44.763823,440,97,0.8545251,5,903,-854,14,0,particular,9
545,2023-01-24 10:03:44.763846,440,110,0.7320386,5,805,-980,14,0,particular,6
546,2023-01-24 10:03:44.763846,440,110,0.7320386,5,805,-980,14,0,particular,9
547,2023-01-24 10:03:44.763870,440,112,0.6204759,5,168,-866,14,0,particular,8
548,2023-01-24 10:03:44.763881,440,116,0.6065508,0,778,-885,14,0,bus,0
549,2023-01-24 10:03:44.763881,440,116,0.6065508,0,778,-885,14,0,bus,6
550,2023-01-24 10:03:44.763881,440,116,0.6065508,0,778,-885,14,0,bus,9
551,2023-01-24 10:03:44.763892,440,117,0.582112,5,834,-777,14,0,particular,0
552,2023-01-24 10:03:44.763903,440,133,0.59198636,3,390,-924,14,0,minivan,7
553,2023-01-24 10:03:44.763914,440,137,0.79142815,6,1397,-811,14,0,peaton,2
554,2023-01-24 10:03:44.763914,440,137,0.79142815,6,1397,-811,14,0,peaton,2
555,2023-01-24 10:03:44.763914,440,137,0.79142815,6,1397,-811,14,0,peaton,2
556,2023-01-24 10:03:44.763914,440,137,0.79142815,6,1397,-811,14,0,peaton,2
557,2023-01-24 10:03:44.763914,440,137,0.79142815,6,1397,-811,14,0,peaton,2
558,2023-01-24 10:03:44.763924,440,139,0.5846781,5,976,-740,14,0,particular,0
559,2023-01-24 10:03:44.763924,440,139,0.5846781,5,976,-740,14,0,particular,6
560,2023-01-24 10:03:44.763924,440,139,0.5846781,5,976,-740,14,0,particular,9
562,2023-01-24 10:03:51.401244,460,27,0.6158539,7,1119,-787,15,0,taxi,2
563,2023-01-24 10:03:51.401244,460,27,0.6158539,7,1119,-787,15,0,taxi,2
564,2023-01-24 10:03:51.401244,460,27,0.6158539,7,1119,-787,15,0,taxi,2
565,2023-01-24 10:03:51.401244,460,27,0.6158539,7,1119,-787,15,0,taxi,2
566,2023-01-24 10:03:51.401244,460,27,0.6158539,7,1119,-787,15,0,taxi,3
567,2023-01-24 10:03:51.401266,460,90,0.51772684,0,1119,-688,15,0,bus,3
568,2023-01-24 10:03:51.401287,460,91,0.6043139,5,1282,-836,15,0,particular,2
569,2023-01-24 10:03:51.401287,460,91,0.6043139,5,1282,-836,15,0,particular,4
570,2023-01-24 10:03:51.401287,460,91,0.6043139,5,1282,-836,15,0,particular,4
571,2023-01-24 10:03:51.401294,460,97,0.6775353,5,871,-894,15,0,particular,0
572,2023-01-24 10:03:51.401294,460,97,0.6775353,5,871,-894,15,0,particular,0
573,2023-01-24 10:03:51.401294,460,97,0.6775353,5,871,-894,15,0,particular,0
574,2023-01-24 10:03:51.401294,460,97,0.6775353,5,871,-894,15,0,particular,6
575,2023-01-24 10:03:51.401294,460,97,0.6775353,5,871,-894,15,0,particular,9
577,2023-01-24 10:03:51.401336,460,110,0.6313324,5,751,-1029,15,0,particular,6
578,2023-01-24 10:03:51.401336,460,110,0.6313324,5,751,-1029,15,0,particular,9
579,2023-01-24 10:03:51.401357,460,116,0.8452957,0,741,-921,15,0,bus,0
580,2023-01-24 10:03:51.401357,460,116,0.8452957,0,741,-921,15,0,bus,6
581,2023-01-24 10:03:51.401357,460,116,0.8452957,0,741,-921,15,0,bus,9
582,2023-01-24 10:03:51.401378,460,133,0.73773074,5,317,-949,15,0,particular,7
583,2023-01-24 10:03:51.401399,460,134,0.6297855,5,1175,-740,15,0,particular,2
584,2023-01-24 10:03:51.401399,460,134,0.6297855,5,1175,-740,15,0,particular,2
585,2023-01-24 10:03:51.401399,460,134,0.6297855,5,1175,-740,15,0,particular,3
587,2023-01-24 10:03:51.401441,460,139,0.66989946,5,965,-767,15,0,particular,0
588,2023-01-24 10:03:51.401441,460,139,0.66989946,5,965,-767,15,0,particular,6
589,2023-01-24 10:03:51.401441,460,139,0.66989946,5,965,-767,15,0,particular,9
591,2023-01-24 10:03:51.401483,460,154,0.6720789,5,1355,-777,15,0,particular,5
592,2023-01-24 10:03:51.401483,460,154,0.6720789,5,1355,-777,15,0,particular,9
595,2023-01-24 10:04:01.266263,480,27,0.6224466,7,1120,-785,16,0,taxi,2
596,2023-01-24 10:04:01.266263,480,27,0.6224466,7,1120,-785,16,0,taxi,2
597,2023-01-24 10:04:01.266263,480,27,0.6224466,7,1120,-785,16,0,taxi,2
598,2023-01-24 10:04:01.266263,480,27,0.6224466,7,1120,-785,16,0,taxi,2
599,2023-01-24 10:04:01.266263,480,27,0.6224466,7,1120,-785,16,0,taxi,3
600,2023-01-24 10:04:01.266285,480,91,0.7607078,5,1265,-833,16,0,particular,2
601,2023-01-24 10:04:01.266285,480,91,0.7607078,5,1265,-833,16,0,particular,4
602,2023-01-24 10:04:01.266285,480,91,0.7607078,5,1265,-833,16,0,particular,4
603,2023-01-24 10:04:01.266306,480,97,0.7441873,5,832,-936,16,0,particular,0
604,2023-01-24 10:04:01.266306,480,97,0.7441873,5,832,-936,16,0,particular,0
605,2023-01-24 10:04:01.266306,480,97,0.7441873,5,832,-936,16,0,particular,0
606,2023-01-24 10:04:01.266306,480,97,0.7441873,5,832,-936,16,0,particular,6
607,2023-01-24 10:04:01.266306,480,97,0.7441873,5,832,-936,16,0,particular,9
609,2023-01-24 10:04:01.266348,480,116,0.8732041,0,694,-962,16,0,bus,0
610,2023-01-24 10:04:01.266348,480,116,0.8732041,0,694,-962,16,0,bus,6
611,2023-01-24 10:04:01.266348,480,116,0.8732041,0,694,-962,16,0,bus,9
612,2023-01-24 10:04:01.266370,480,133,0.5261877,5,248,-966,16,0,particular,7
613,2023-01-24 10:04:01.266391,480,134,0.54940856,5,1137,-720,16,0,particular,2
614,2023-01-24 10:04:01.266391,480,134,0.54940856,5,1137,-720,16,0,particular,2
615,2023-01-24 10:04:01.266391,480,134,0.54940856,5,1137,-720,16,0,particular,3
617,2023-01-24 10:04:01.266433,480,137,0.5204151,6,1394,-806,16,0,peaton,2
618,2023-01-24 10:04:01.266433,480,137,0.5204151,6,1394,-806,16,0,peaton,2
619,2023-01-24 10:04:01.266433,480,137,0.5204151,6,1394,-806,16,0,peaton,2
620,2023-01-24 10:04:01.266433,480,137,0.5204151,6,1394,-806,16,0,peaton,2
621,2023-01-24 10:04:01.266433,480,137,0.5204151,6,1394,-806,16,0,peaton,2
622,2023-01-24 10:04:01.266454,480,139,0.6440413,5,953,-789,16,0,particular,0
623,2023-01-24 10:04:01.266454,480,139,0.6440413,5,953,-789,16,0,particular,6
624,2023-01-24 10:04:01.266454,480,139,0.6440413,5,953,-789,16,0,particular,9
625,2023-01-24 10:04:01.266475,480,154,0.8252552,5,1342,-784,16,0,particular,5
626,2023-01-24 10:04:01.266475,480,154,0.8252552,5,1342,-784,16,0,particular,9
627,2023-01-24 10:04:01.266496,480,158,0.5174185,5,915,-776,16,0,particular,0
628,2023-01-24 10:04:01.266496,480,158,0.5174185,5,915,-776,16,0,particular,0
629,2023-01-24 10:04:01.266496,480,158,0.5174185,5,915,-776,16,0,particular,0
630,2023-01-24 10:04:01.266518,480,160,0.8234463,5,983,-709,16,0,particular,0
631,2023-01-24 10:04:01.266518,480,160,0.8234463,5,983,-709,16,0,particular,6
632,2023-01-24 10:04:01.266518,480,160,0.8234463,5,983,-709,16,0,particular,9
634,2023-01-24 10:04:01.266559,480,162,0.60707617,5,942,-733,16,0,particular,0
635,2023-01-24 10:04:01.266559,480,162,0.60707617,5,942,-733,16,0,particular,6
636,2023-01-24 10:04:01.266559,480,162,0.60707617,5,942,-733,16,0,particular,9
637,2023-01-24 10:04:01.266580,480,163,0.52339846,6,1339,-849,16,0,peaton,2
638,2023-01-24 10:04:01.266580,480,163,0.52339846,6,1339,-849,16,0,peaton,2
641,2023-01-24 10:04:09.968236,500,27,0.5794627,7,1119,-785,16,0,taxi,2
642,2023-01-24 10:04:09.968236,500,27,0.5794627,7,1119,-785,16,0,taxi,2
643,2023-01-24 10:04:09.968236,500,27,0.5794627,7,1119,-785,16,0,taxi,2
644,2023-01-24 10:04:09.968236,500,27,0.5794627,7,1119,-785,16,0,taxi,2
645,2023-01-24 10:04:09.968236,500,27,0.5794627,7,1119,-785,16,0,taxi,3
646,2023-01-24 10:04:09.968258,500,91,0.8314653,5,1255,-831,16,0,particular,2
647,2023-01-24 10:04:09.968258,500,91,0.8314653,5,1255,-831,16,0,particular,4
648,2023-01-24 10:04:09.968258,500,91,0.8314653,5,1255,-831,16,0,particular,4
649,2023-01-24 10:04:09.968279,500,97,0.7733678,5,781,-988,16,0,particular,0
650,2023-01-24 10:04:09.968279,500,97,0.7733678,5,781,-988,16,0,particular,0
651,2023-01-24 10:04:09.968279,500,97,0.7733678,5,781,-988,16,0,particular,0
652,2023-01-24 10:04:09.968279,500,97,0.7733678,5,781,-988,16,0,particular,6
653,2023-01-24 10:04:09.968279,500,97,0.7733678,5,781,-988,16,0,particular,9
655,2023-01-24 10:04:09.968324,500,116,0.9324364,0,640,-994,16,0,bus,0
656,2023-01-24 10:04:09.968324,500,116,0.9324364,0,640,-994,16,0,bus,6
657,2023-01-24 10:04:09.968324,500,116,0.9324364,0,640,-994,16,0,bus,9
658,2023-01-24 10:04:09.968345,500,137,0.5727288,6,1396,-807,16,0,peaton,2
659,2023-01-24 10:04:09.968345,500,137,0.5727288,6,1396,-807,16,0,peaton,2
660,2023-01-24 10:04:09.968345,500,137,0.5727288,6,1396,-807,16,0,peaton,2
661,2023-01-24 10:04:09.968345,500,137,0.5727288,6,1396,-807,16,0,peaton,2
662,2023-01-24 10:04:09.968345,500,137,0.5727288,6,1396,-807,16,0,peaton,2
663,2023-01-24 10:04:09.968366,500,139,0.75108266,5,934,-820,16,0,particular,0
664,2023-01-24 10:04:09.968366,500,139,0.75108266,5,934,-820,16,0,particular,6
665,2023-01-24 10:04:09.968366,500,139,0.75108266,5,934,-820,16,0,particular,9
666,2023-01-24 10:04:09.968388,500,154,0.63748956,5,1325,-791,16,0,particular,5
667,2023-01-24 10:04:09.968388,500,154,0.63748956,5,1325,-791,16,0,particular,9
668,2023-01-24 10:04:09.968408,500,158,0.64467525,7,894,-808,16,0,taxi,0
669,2023-01-24 10:04:09.968408,500,158,0.64467525,7,894,-808,16,0,taxi,0
670,2023-01-24 10:04:09.968408,500,158,0.64467525,7,894,-808,16,0,taxi,0
671,2023-01-24 10:04:09.968429,500,160,0.7743205,5,985,-732,16,0,particular,0
672,2023-01-24 10:04:09.968429,500,160,0.7743205,5,985,-732,16,0,particular,6
673,2023-01-24 10:04:09.968429,500,160,0.7743205,5,985,-732,16,0,particular,9
674,2023-01-24 10:04:09.968451,500,162,0.7011545,5,931,-749,16,0,particular,0
675,2023-01-24 10:04:09.968451,500,162,0.7011545,5,931,-749,16,0,particular,6
676,2023-01-24 10:04:09.968451,500,162,0.7011545,5,931,-749,16,0,particular,9
681,2023-01-24 10:04:19.117344,520,27,0.55379707,7,1120,-786,17,0,taxi,2
682,2023-01-24 10:04:19.117344,520,27,0.55379707,7,1120,-786,17,0,taxi,2
683,2023-01-24 10:04:19.117344,520,27,0.55379707,7,1120,-786,17,0,taxi,2
684,2023-01-24 10:04:19.117344,520,27,0.55379707,7,1120,-786,17,0,taxi,2
685,2023-01-24 10:04:19.117344,520,27,0.55379707,7,1120,-786,17,0,taxi,3
686,2023-01-24 10:04:19.117367,520,91,0.76697624,5,1249,-830,17,0,particular,2
687,2023-01-24 10:04:19.117367,520,91,0.76697624,5,1249,-830,17,0,particular,4
688,2023-01-24 10:04:19.117367,520,91,0.76697624,5,1249,-830,17,0,particular,4
689,2023-01-24 10:04:19.117389,520,97,0.6248682,5,721,-1034,17,0,particular,0
690,2023-01-24 10:04:19.117389,520,97,0.6248682,5,721,-1034,17,0,particular,0
691,2023-01-24 10:04:19.117389,520,97,0.6248682,5,721,-1034,17,0,particular,0
